cp_depart_int,cp_depart_texte,cp_final_int,cp_final_texte,libelle_cp,num_departement_texte,nom_departement,region_tech
80036,80036,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80031,80031,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80030,80030,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80028,80028,80080,80080,AMIENS CEDEX 3,80,Somme,Centre-Nord
80027,80027,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80026,80026,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80025,80025,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80023,80023,80080,80080,AMIENS CEDEX 3,80,Somme,Centre-Nord
80022,80022,80080,80080,AMIENS CEDEX 9,80,Somme,Centre-Nord
80021,80021,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80020,80020,80080,80080,AMIENS CEDEX 9,80,Somme,Centre-Nord
80019,80019,80080,80080,AMIENS CEDEX 9,80,Somme,Centre-Nord
80017,80017,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80016,80016,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80015,80015,80080,80080,AMIENS CEDEX 2,80,Somme,Centre-Nord
80014,80014,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80013,80013,80080,80080,AMIENS CEDEX 2,80,Somme,Centre-Nord
80012,80012,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80011,80011,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80010,80010,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80009,80009,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80008,80008,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80007,80007,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80006,80006,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80005,80005,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80004,80004,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80003,80003,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80002,80002,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80001,80001,80080,80080,AMIENS CEDEX 1,80,Somme,Centre-Nord
80090,80090,80090,80090,AMIENS,80,Somme,Centre-Nord
80144,80144,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80143,80143,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80142,80142,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80108,80108,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80106,80106,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80105,80105,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80104,80104,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80103,80103,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80102,80102,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80101,80101,80100,80100,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80100,80100,80100,80100,ABBEVILLE,80,Somme,Centre-Nord
80110,80110,80110,80110,AUBERCOURT,80,Somme,Centre-Nord
80115,80115,80115,80115,PONT NOYELLES,80,Somme,Centre-Nord
80118,80118,80118,80118,LE QUESNEL,80,Somme,Centre-Nord
80120,80120,80120,80120,ARGOULES,80,Somme,Centre-Nord
80122,80122,80122,80122,HEUDICOURT,80,Somme,Centre-Nord
80535,80535,80130,80130,FRIVILLE ESCARBOTIN CEDEX,80,Somme,Centre-Nord
80534,80534,80130,80130,FRIVILLE ESCARBOTIN CEDEX,80,Somme,Centre-Nord
80532,80532,80130,80130,FRIVILLE ESCARBOTIN CEDEX,80,Somme,Centre-Nord
80531,80531,80130,80130,FRIVILLE ESCARBOTIN CEDEX,80,Somme,Centre-Nord
80130,80130,80130,80130,ALLENAY,80,Somme,Centre-Nord
80131,80131,80131,80131,FRAMERVILLE RAINECOURT,80,Somme,Centre-Nord
80132,80132,80132,80132,BELLANCOURT,80,Somme,Centre-Nord
80134,80134,80134,80134,HANGEST EN SANTERRE,80,Somme,Centre-Nord
80146,80146,80135,80135,ABBEVILLE CEDEX,80,Somme,Centre-Nord
80135,80135,80135,80135,BUSSUS BUSSUEL,80,Somme,Centre-Nord
80336,80336,80136,80136,LONGUEAU CEDEX,80,Somme,Centre-Nord
80136,80136,80136,80136,RIVERY,80,Somme,Centre-Nord
80140,80140,80140,80140,ANDAINVILLE,80,Somme,Centre-Nord
80150,80150,80150,80150,AGENVILLERS,80,Somme,Centre-Nord
80160,80160,80160,80160,BELLEUSE,80,Somme,Centre-Nord
80170,80170,80170,80170,BAYONVILLERS,80,Somme,Centre-Nord
80190,80190,80190,80190,BETHENCOURT SUR SOMME,80,Somme,Centre-Nord
80208,80208,80200,80200,PERONNE CEDEX,80,Somme,Centre-Nord
80206,80206,80200,80200,PERONNE CEDEX,80,Somme,Centre-Nord
80205,80205,80200,80200,PERONNE CEDEX,80,Somme,Centre-Nord
80203,80203,80200,80200,PERONNE CEDEX,80,Somme,Centre-Nord
80202,80202,80200,80200,PERONNE CEDEX,80,Somme,Centre-Nord
80201,80201,80200,80200,PERONNE CEDEX,80,Somme,Centre-Nord
80200,80200,80200,80200,AIZECOURT LE HAUT,80,Somme,Centre-Nord
80210,80210,80210,80210,ACHEUX EN VIMEU,80,Somme,Centre-Nord
80220,80220,80220,80220,BOUILLANCOURT EN SERY,80,Somme,Centre-Nord
80230,80230,80230,80230,BOISMONT,80,Somme,Centre-Nord
80240,80240,80240,80240,AIZECOURT LE BAS,80,Somme,Centre-Nord
80250,80250,80250,80250,AILLY SUR NOYE,80,Somme,Centre-Nord
80260,80260,80260,80260,ALLONVILLE,80,Somme,Centre-Nord
80270,80270,80270,80270,AIRAINES,80,Somme,Centre-Nord
80290,80290,80290,80290,BERGICOURT,80,Somme,Centre-Nord
80303,80303,80300,80300,ALBERT CEDEX,80,Somme,Centre-Nord
80302,80302,80300,80300,ALBERT CEDEX,80,Somme,Centre-Nord
80301,80301,80300,80300,ALBERT CEDEX,80,Somme,Centre-Nord
80300,80300,80300,80300,ALBERT,80,Somme,Centre-Nord
80310,80310,80310,80310,BELLOY SUR SOMME,80,Somme,Centre-Nord
80320,80320,80320,80320,ABLAINCOURT PRESSOIR,80,Somme,Centre-Nord
80333,80333,80330,80330,LONGUEAU CEDEX,80,Somme,Centre-Nord
80330,80330,80330,80330,CAGNY,80,Somme,Centre-Nord
80340,80340,80340,80340,BRAY SUR SOMME,80,Somme,Centre-Nord
80350,80350,80350,80350,MERS LES BAINS,80,Somme,Centre-Nord
80360,80360,80360,80360,COMBLES,80,Somme,Centre-Nord
80370,80370,80370,80370,AGENVILLE,80,Somme,Centre-Nord
80390,80390,80390,80390,FRESSENNEVILLE,80,Somme,Centre-Nord
80400,80400,80400,80400,BREUIL,80,Somme,Centre-Nord
80410,80410,80410,80410,CAYEUX SUR MER,80,Somme,Centre-Nord
80420,80420,80420,80420,FLIXECOURT,80,Somme,Centre-Nord
80430,80430,80430,80430,BEAUCAMPS LE JEUNE,80,Somme,Centre-Nord
80440,80440,80440,80440,BLANGY TRONVILLE,80,Somme,Centre-Nord
80332,80332,80440,80440,LONGUEAU CEDEX,80,Somme,Centre-Nord
80450,80450,80450,80450,CAMON,80,Somme,Centre-Nord
80334,80334,80450,80450,LONGUEAU CEDEX,80,Somme,Centre-Nord
80460,80460,80460,80460,AULT,80,Somme,Centre-Nord
80470,80470,80470,80470,AILLY SUR SOMME,80,Somme,Centre-Nord
80480,80480,80480,80480,BACOUEL SUR SELLE,80,Somme,Centre-Nord
80490,80490,80490,80490,BAILLEUL,80,Somme,Centre-Nord
80500,80500,80500,80500,ASSAINVILLERS,80,Somme,Centre-Nord
80510,80510,80510,80510,COCQUEREL,80,Somme,Centre-Nord
80520,80520,80520,80520,MENESLIES,80,Somme,Centre-Nord
80540,80540,80540,80540,BOUGAINVILLE,80,Somme,Centre-Nord
80550,80550,80550,80550,LE CROTOY,80,Somme,Centre-Nord
80560,80560,80560,80560,ACHEUX EN AMIENOIS,80,Somme,Centre-Nord
80570,80570,80570,80570,DARGNIES,80,Somme,Centre-Nord
80580,80580,80580,80580,BRAY LES MAREUIL,80,Somme,Centre-Nord
